date,rcp26,rcp45,rcp60,rcp85,ssp119,ssp126,ssp245,ssp370,ssp434,ssp460,ssp585
1765-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766-01-01,0.0362356726075043,0.0362356726075043,0.0362356726075043,0.0362356726075043,0.0129419854744011,0.0129419854744011,0.0129419854744011,0.0129419854744011,0.0129419854744011,0.0129419854744011,0.0129419854744011
1767-01-01,0.051245640646958,0.051245640646958,0.051245640646958,0.051245640646958,-0.0206762927487274,-0.0206762927487274,-0.0206762927487274,-0.0206762927487274,-0.0206762927487274,-0.0206762927487274,-0.0206762927487274
1768-01-01,0.063496266633894,0.063496266633894,0.063496266633894,0.063496266633894,-0.0235045886048274,-0.0235045886048274,-0.0235045886048274,-0.0235045886048274,-0.0235045886048274,-0.0235045886048274,-0.0235045886048274
1769-01-01,0.0757622230494527,0.0757622230494527,0.0757622230494527,0.0757622230494527,0.0134105256466713,0.0134105256466713,0.0134105256466713,0.0134105256466713,0.0134105256466713,0.0134105256466713,0.0134105256466713
1770-01-01,0.0761105912143094,0.0761105912143094,0.0761105912143094,0.0761105912143094,0.0316725271657026,0.0316725271657026,0.0316725271657026,0.0316725271657026,0.0316725271657026,0.0316725271657026,0.0316725271657026
1771-01-01,0.0766722223395189,0.0766722223395189,0.0766722223395189,0.0766722223395189,0.0390472485847931,0.0390472485847931,0.0390472485847931,0.0390472485847931,0.0390472485847931,0.0390472485847931,0.0390472485847931
1772-01-01,0.0827126509544394,0.0827126509544394,0.0827126509544394,0.0827126509544394,0.0436319459648657,0.0436319459648657,0.0436319459648657,0.0436319459648657,0.0436319459648657,0.0436319459648657,0.0436319459648657
1773-01-01,0.0870515654732575,0.0870515654732575,0.0870515654732575,0.0870515654732575,0.0469536913231124,0.0469536913231124,0.0469536913231124,0.0469536913231124,0.0469536913231124,0.0469536913231124,0.0469536913231124
1774-01-01,0.0891145394464101,0.0891145394464101,0.0891145394464101,0.0891145394464101,0.0459462287416054,0.0459462287416054,0.0459462287416054,0.0459462287416054,0.0459462287416054,0.0459462287416054,0.0459462287416054
1775-01-01,0.0913161401259409,0.0913161401259409,0.0913161401259409,0.0913161401259409,0.0449988116891567,0.0449988116891567,0.0449988116891567,0.0449988116891567,0.0449988116891567,0.0449988116891567,0.0449988116891567
1776-01-01,0.0956322164420371,0.0956322164420371,0.0956322164420371,0.0956322164420371,0.044460200687681,0.044460200687681,0.044460200687681,0.044460200687681,0.044460200687681,0.044460200687681,0.044460200687681
1777-01-01,0.1018376412006182,0.1018376412006182,0.1018376412006182,0.1018376412006182,0.0451147873175884,0.0451147873175884,0.0451147873175884,0.0451147873175884,0.0451147873175884,0.0451147873175884,0.0451147873175884
1778-01-01,0.1083831695752115,0.1083831695752115,0.1083831695752115,0.1083831695752115,0.0498237276111402,0.0498237276111402,0.0498237276111402,0.0498237276111402,0.0498237276111402,0.0498237276111402,0.0498237276111402
1779-01-01,0.1148708872872043,0.1148708872872043,0.1148708872872043,0.1148708872872043,0.0605238409110264,0.0605238409110264,0.0605238409110264,0.0605238409110264,0.0605238409110264,0.0605238409110264,0.0605238409110264
1780-01-01,0.1191898692383136,0.1191898692383136,0.1191898692383136,0.1191898692383136,0.0714018855135399,0.0714018855135399,0.0714018855135399,0.0714018855135399,0.0714018855135399,0.0714018855135399,0.0714018855135399
1781-01-01,0.1214461868801176,0.1214461868801176,0.1214461868801176,0.1214461868801176,0.0782572074302989,0.0782572074302989,0.0782572074302989,0.0782572074302989,0.0782572074302989,0.0782572074302989,0.0782572074302989
1782-01-01,0.1235049007199438,0.1235049007199438,0.1235049007199438,0.1235049007199438,0.0819265885213233,0.0819265885213233,0.0819265885213233,0.0819265885213233,0.0819265885213233,0.0819265885213233,0.0819265885213233
1783-01-01,0.1227007415826827,0.1227007415826827,0.1227007415826827,0.1227007415826827,0.0748558572621113,0.0748558572621113,0.0748558572621113,0.0748558572621113,0.0748558572621113,0.0748558572621113,0.0748558572621113
1784-01-01,0.1142072687637349,0.1142072687637349,0.1142072687637349,0.1142072687637349,-0.0097237266576919,-0.0097237266576919,-0.0097237266576919,-0.0097237266576919,-0.0097237266576919,-0.0097237266576919,-0.0097237266576919
1785-01-01,0.101156283299153,0.101156283299153,0.101156283299153,0.101156283299153,-0.1342877480513989,-0.1342877480513989,-0.1342877480513989,-0.1342877480513989,-0.1342877480513989,-0.1342877480513989,-0.1342877480513989
1786-01-01,0.1044344238701354,0.1044344238701354,0.1044344238701354,0.1044344238701354,-0.1514018282669395,-0.1514018282669395,-0.1514018282669395,-0.1514018282669395,-0.1514018282669395,-0.1514018282669395,-0.1514018282669395
1787-01-01,0.1165598773993144,0.1165598773993144,0.1165598773993144,0.1165598773993144,-0.1198769131585227,-0.1198769131585227,-0.1198769131585227,-0.1198769131585227,-0.1198769131585227,-0.1198769131585227,-0.1198769131585227
1788-01-01,0.1256863890601343,0.1256863890601343,0.1256863890601343,0.1256863890601343,-0.0924370245983698,-0.0924370245983698,-0.0924370245983698,-0.0924370245983698,-0.0924370245983698,-0.0924370245983698,-0.0924370245983698
1789-01-01,0.1316024786469057,0.1316024786469057,0.1316024786469057,0.1316024786469057,-0.0478964137030045,-0.0478964137030045,-0.0478964137030045,-0.0478964137030045,-0.0478964137030045,-0.0478964137030045,-0.0478964137030045
1790-01-01,0.1036171735411477,0.1036171735411477,0.1036171735411477,0.1036171735411477,-0.0071773533301363,-0.0071773533301363,-0.0071773533301363,-0.0071773533301363,-0.0071773533301363,-0.0071773533301363,-0.0071773533301363
1791-01-01,0.0615635204143429,0.0615635204143429,0.0615635204143429,0.0615635204143429,0.017683500505471,0.017683500505471,0.017683500505471,0.017683500505471,0.017683500505471,0.017683500505471,0.017683500505471
1792-01-01,0.080475099400436,0.080475099400436,0.080475099400436,0.080475099400436,0.033851561906799,0.033851561906799,0.033851561906799,0.033851561906799,0.033851561906799,0.033851561906799,0.033851561906799
1793-01-01,0.1041882887058138,0.1041882887058138,0.1041882887058138,0.1041882887058138,0.0435375211010854,0.0435375211010854,0.0435375211010854,0.0435375211010854,0.0435375211010854,0.0435375211010854,0.0435375211010854
1794-01-01,0.117646391311134,0.117646391311134,0.117646391311134,0.117646391311134,0.0476210850941812,0.0476210850941812,0.0476210850941812,0.0476210850941812,0.0476210850941812,0.0476210850941812,0.0476210850941812
1795-01-01,0.120235551805405,0.120235551805405,0.120235551805405,0.120235551805405,0.0495156449889774,0.0495156449889774,0.0495156449889774,0.0495156449889774,0.0495156449889774,0.0495156449889774,0.0495156449889774
1796-01-01,0.1156928523458491,0.1156928523458491,0.1156928523458491,0.1156928523458491,0.0424226337872837,0.0424226337872837,0.0424226337872837,0.0424226337872837,0.0424226337872837,0.0424226337872837,0.0424226337872837
1797-01-01,0.1187768220016708,0.1187768220016708,0.1187768220016708,0.1187768220016708,0.018816691676356,0.018816691676356,0.018816691676356,0.018816691676356,0.018816691676356,0.018816691676356,0.018816691676356
1798-01-01,0.1263355929495955,0.1263355929495955,0.1263355929495955,0.1263355929495955,0.0063949184561876,0.0063949184561876,0.0063949184561876,0.0063949184561876,0.0063949184561876,0.0063949184561876,0.0063949184561876
1799-01-01,0.1327687138472594,0.1327687138472594,0.1327687138472594,0.1327687138472594,0.0250880170629069,0.0250880170629069,0.0250880170629069,0.0250880170629069,0.0250880170629069,0.0250880170629069,0.0250880170629069
1800-01-01,0.1379681331538761,0.1379681331538761,0.1379681331538761,0.1379681331538761,0.0372714210193706,0.0372714210193706,0.0372714210193706,0.0372714210193706,0.0372714210193706,0.0372714210193706,0.0372714210193706
1801-01-01,0.1434634888581367,0.1434634888581367,0.1434634888581367,0.1434634888581367,0.0479559062836889,0.0479559062836889,0.0479559062836889,0.0479559062836889,0.0479559062836889,0.0479559062836889,0.0479559062836889
1802-01-01,0.1487532371644694,0.1487532371644694,0.1487532371644694,0.1487532371644694,0.0588477343205831,0.0588477343205831,0.0588477343205831,0.0588477343205831,0.0588477343205831,0.0588477343205831,0.0588477343205831
1803-01-01,0.1512373586457459,0.1512373586457459,0.1512373586457459,0.1512373586457459,0.0678824066302118,0.0678824066302118,0.0678824066302118,0.0678824066302118,0.0678824066302118,0.0678824066302118,0.0678824066302118
1804-01-01,0.1516560325508942,0.1516560325508942,0.1516560325508942,0.1516560325508942,0.0735655036806501,0.0735655036806501,0.0735655036806501,0.0735655036806501,0.0735655036806501,0.0735655036806501,0.0735655036806501
1805-01-01,0.1538481143237966,0.1538481143237966,0.1538481143237966,0.1538481143237966,0.0780169762879771,0.0780169762879771,0.0780169762879771,0.0780169762879771,0.0780169762879771,0.0780169762879771,0.0780169762879771
1806-01-01,0.1535703863295506,0.1535703863295506,0.1535703863295506,0.1535703863295506,0.0796543377912989,0.0796543377912989,0.0796543377912989,0.0796543377912989,0.0796543377912989,0.0796543377912989,0.0796543377912989
1807-01-01,0.1537873435586006,0.1537873435586006,0.1537873435586006,0.1537873435586006,0.0802886616484606,0.0802886616484606,0.0802886616484606,0.0802886616484606,0.0802886616484606,0.0802886616484606,0.0802886616484606
1808-01-01,0.1527587268208637,0.1527587268208637,0.1527587268208637,0.1527587268208637,0.0788921386673616,0.0788921386673616,0.0788921386673616,0.0788921386673616,0.0788921386673616,0.0788921386673616,0.0788921386673616
1809-01-01,0.0502013683051814,0.0502013683051814,0.0502013683051814,0.0502013683051814,-0.0391862078522457,-0.0391862078522457,-0.0391862078522457,-0.0391862078522457,-0.0391862078522457,-0.0391862078522457,-0.0391862078522457
1810-01-01,-0.2155074835824495,-0.2155074835824495,-0.2155074835824495,-0.2155074835824495,-0.3004225995050864,-0.3004225995050864,-0.3004225995050864,-0.3004225995050864,-0.3004225995050864,-0.3004225995050864,-0.3004225995050864
1811-01-01,-0.2958894862977297,-0.2958894862977297,-0.2958894862977297,-0.2958894862977297,-0.2856836279116521,-0.2856836279116521,-0.2856836279116521,-0.2856836279116521,-0.2856836279116521,-0.2856836279116521,-0.2856836279116521
1812-01-01,-0.1737652608043155,-0.1737652608043155,-0.1737652608043155,-0.1737652608043155,-0.1785317227306849,-0.1785317227306849,-0.1785317227306849,-0.1785317227306849,-0.1785317227306849,-0.1785317227306849,-0.1785317227306849
1813-01-01,-0.1092230022744238,-0.1092230022744238,-0.1092230022744238,-0.1092230022744238,-0.1028778913772756,-0.1028778913772756,-0.1028778913772756,-0.1028778913772756,-0.1028778913772756,-0.1028778913772756,-0.1028778913772756
1814-01-01,-0.0739948977838369,-0.0739948977838369,-0.0739948977838369,-0.0739948977838369,-0.0510416957626649,-0.0510416957626649,-0.0510416957626649,-0.0510416957626649,-0.0510416957626649,-0.0510416957626649,-0.0510416957626649
1815-01-01,-0.163615347149729,-0.163615347149729,-0.163615347149729,-0.163615347149729,-0.1411910362811395,-0.1411910362811395,-0.1411910362811395,-0.1411910362811395,-0.1411910362811395,-0.1411910362811395,-0.1411910362811395
1816-01-01,-0.4933511315451986,-0.4933511315451986,-0.4933511315451986,-0.4933511315451986,-0.4459426106912936,-0.4459426106912936,-0.4459426106912936,-0.4459426106912936,-0.4459426106912936,-0.4459426106912936,-0.4459426106912936
1817-01-01,-0.5663039686523709,-0.5663039686523709,-0.5663039686523709,-0.5663039686523709,-0.5289175021489331,-0.5289175021489331,-0.5289175021489331,-0.5289175021489331,-0.5289175021489331,-0.5289175021489331,-0.5289175021489331
1818-01-01,-0.3662150913177612,-0.3662150913177612,-0.3662150913177612,-0.3662150913177612,-0.3600077986244125,-0.3600077986244125,-0.3600077986244125,-0.3600077986244125,-0.3600077986244125,-0.3600077986244125,-0.3600077986244125
1819-01-01,-0.2087905132573753,-0.2087905132573753,-0.2087905132573753,-0.2087905132573753,-0.2275697120057665,-0.2275697120057665,-0.2275697120057665,-0.2275697120057665,-0.2275697120057665,-0.2275697120057665,-0.2275697120057665
1820-01-01,-0.1004585369334868,-0.1004585369334868,-0.1004585369334868,-0.1004585369334868,-0.1450256735865593,-0.1450256735865593,-0.1450256735865593,-0.1450256735865593,-0.1450256735865593,-0.1450256735865593,-0.1450256735865593
1821-01-01,-0.0418484714123785,-0.0418484714123785,-0.0418484714123785,-0.0418484714123785,-0.0971460437376426,-0.0971460437376426,-0.0971460437376426,-0.0971460437376426,-0.0971460437376426,-0.0971460437376426,-0.0971460437376426
1822-01-01,-0.0016860063704252,-0.0016860063704252,-0.0016860063704252,-0.0016860063704252,-0.0706791762603968,-0.0706791762603968,-0.0706791762603968,-0.0706791762603968,-0.0706791762603968,-0.0706791762603968,-0.0706791762603968
1823-01-01,0.0275965267703797,0.0275965267703797,0.0275965267703797,0.0275965267703797,-0.0612165280896849,-0.0612165280896849,-0.0612165280896849,-0.0612165280896849,-0.0612165280896849,-0.0612165280896849,-0.0612165280896849
1824-01-01,0.0493082250806617,0.0493082250806617,0.0493082250806617,0.0493082250806617,-0.065496383487335,-0.065496383487335,-0.065496383487335,-0.065496383487335,-0.065496383487335,-0.065496383487335,-0.065496383487335
1825-01-01,0.0688587789681281,0.0688587789681281,0.0688587789681281,0.0688587789681281,-0.037088518959922,-0.037088518959922,-0.037088518959922,-0.037088518959922,-0.037088518959922,-0.037088518959922,-0.037088518959922
1826-01-01,0.0853049897309899,0.0853049897309899,0.0853049897309899,0.0853049897309899,-0.0070438853842466,-0.0070438853842466,-0.0070438853842466,-0.0070438853842466,-0.0070438853842466,-0.0070438853842466,-0.0070438853842466
1827-01-01,0.1008536283146943,0.1008536283146943,0.1008536283146943,0.1008536283146943,0.0171735630352677,0.0171735630352677,0.0171735630352677,0.0171735630352677,0.0171735630352677,0.0171735630352677,0.0171735630352677
1828-01-01,0.1131084370101731,0.1131084370101731,0.1131084370101731,0.1131084370101731,0.0342292345921475,0.0342292345921475,0.0342292345921475,0.0342292345921475,0.0342292345921475,0.0342292345921475,0.0342292345921475
1829-01-01,0.1255793930603514,0.1255793930603514,0.1255793930603514,0.1255793930603514,0.048297864978805,0.048297864978805,0.048297864978805,0.048297864978805,0.048297864978805,0.048297864978805,0.048297864978805
1830-01-01,0.1325727818356634,0.1325727818356634,0.1325727818356634,0.1325727818356634,0.0562502940602428,0.0562502940602428,0.0562502940602428,0.0562502940602428,0.0562502940602428,0.0562502940602428,0.0562502940602428
1831-01-01,0.107756208656803,0.107756208656803,0.107756208656803,0.107756208656803,0.0190166857983643,0.0190166857983643,0.0190166857983643,0.0190166857983643,0.0190166857983643,0.0190166857983643,0.0190166857983643
1832-01-01,0.0390603277874025,0.0390603277874025,0.0390603277874025,0.0390603277874025,-0.1239579716836573,-0.1239579716836573,-0.1239579716836573,-0.1239579716836573,-0.1239579716836573,-0.1239579716836573,-0.1239579716836573
1833-01-01,0.0109947003167907,0.0109947003167907,0.0109947003167907,0.0109947003167907,-0.1376085722070222,-0.1376085722070222,-0.1376085722070222,-0.1376085722070222,-0.1376085722070222,-0.1376085722070222,-0.1376085722070222
1834-01-01,0.0411836397543964,0.0411836397543964,0.0411836397543964,0.0411836397543964,-0.0897243727110161,-0.0897243727110161,-0.0897243727110161,-0.0897243727110161,-0.0897243727110161,-0.0897243727110161,-0.0897243727110161
1835-01-01,-0.0097554992748016,-0.0097554992748016,-0.0097554992748016,-0.0097554992748016,-0.100479983973785,-0.100479983973785,-0.100479983973785,-0.100479983973785,-0.100479983973785,-0.100479983973785,-0.100479983973785
1836-01-01,-0.1552075546805072,-0.1552075546805072,-0.1552075546805072,-0.1552075546805072,-0.188802781528642,-0.188802781528642,-0.188802781528642,-0.188802781528642,-0.188802781528642,-0.188802781528642,-0.188802781528642
1837-01-01,-0.1255892615015129,-0.1255892615015129,-0.1255892615015129,-0.1255892615015129,-0.1528165785228741,-0.1528165785228741,-0.1528165785228741,-0.1528165785228741,-0.1528165785228741,-0.1528165785228741,-0.1528165785228741
1838-01-01,-0.0417768204034554,-0.0417768204034554,-0.0417768204034554,-0.0417768204034554,-0.0798230340636114,-0.0798230340636114,-0.0798230340636114,-0.0798230340636114,-0.0798230340636114,-0.0798230340636114,-0.0798230340636114
1839-01-01,0.025459667241368,0.025459667241368,0.025459667241368,0.025459667241368,-0.0264636524429856,-0.0264636524429856,-0.0264636524429856,-0.0264636524429856,-0.0264636524429856,-0.0264636524429856,-0.0264636524429856
1840-01-01,0.0690966615121559,0.0690966615121559,0.0690966615121559,0.0690966615121559,0.0105380955074757,0.0105380955074757,0.0105380955074757,0.0105380955074757,0.0105380955074757,0.0105380955074757,0.0105380955074757
1841-01-01,0.0868554921428118,0.0868554921428118,0.0868554921428118,0.0868554921428118,0.0289902088090634,0.0289902088090634,0.0289902088090634,0.0289902088090634,0.0289902088090634,0.0289902088090634,0.0289902088090634
1842-01-01,0.1000681553100295,0.1000681553100295,0.1000681553100295,0.1000681553100295,0.0416415446225725,0.0416415446225725,0.0416415446225725,0.0416415446225725,0.0416415446225725,0.0416415446225725,0.0416415446225725
1843-01-01,0.1133592207302095,0.1133592207302095,0.1133592207302095,0.1133592207302095,0.0495761388187381,0.0495761388187381,0.0495761388187381,0.0495761388187381,0.0495761388187381,0.0495761388187381,0.0495761388187381
1844-01-01,0.1207508446288077,0.1207508446288077,0.1207508446288077,0.1207508446288077,0.0545231502439081,0.0545231502439081,0.0545231502439081,0.0545231502439081,0.0545231502439081,0.0545231502439081,0.0545231502439081
1845-01-01,0.1277670169946654,0.1277670169946654,0.1277670169946654,0.1277670169946654,0.0605227344958711,0.0605227344958711,0.0605227344958711,0.0605227344958711,0.0605227344958711,0.0605227344958711,0.0605227344958711
1846-01-01,0.1393049322288598,0.1393049322288598,0.1393049322288598,0.1393049322288598,0.0665347579885058,0.0665347579885058,0.0665347579885058,0.0665347579885058,0.0665347579885058,0.0665347579885058,0.0665347579885058
1847-01-01,0.1530097929661964,0.1530097929661964,0.1530097929661964,0.1530097929661964,0.0661064877134313,0.0661064877134313,0.0661064877134313,0.0661064877134313,0.0661064877134313,0.0661064877134313,0.0661064877134313
1848-01-01,0.1656195089361011,0.1656195089361011,0.1656195089361011,0.1656195089361011,0.0622255839891115,0.0622255839891115,0.0622255839891115,0.0622255839891115,0.0622255839891115,0.0622255839891115,0.0622255839891115
1849-01-01,0.1769921145267955,0.1769921145267955,0.1769921145267955,0.1769921145267955,0.0744283835801333,0.0744283835801333,0.0744283835801333,0.0744283835801333,0.0744283835801333,0.0744283835801333,0.0744283835801333
1850-01-01,0.1795069839250385,0.1795069839250385,0.1795069839250385,0.1795069839250385,0.0853709880764333,0.0853709880764333,0.0853709880764333,0.0853709880764333,0.0853709880764333,0.0853709880764333,0.0853709880764333
1851-01-01,0.1795289083352829,0.1795289083352829,0.1795289083352829,0.1795289083352829,0.0934318283509288,0.0934318283509288,0.0934318283509288,0.0934318283509288,0.0934318283509288,0.0934318283509288,0.0934318283509288
1852-01-01,0.1844954854683606,0.1844954854683606,0.1844954854683606,0.1844954854683606,0.0998206890304455,0.0998206890304455,0.0998206890304455,0.0998206890304455,0.0998206890304455,0.0998206890304455,0.0998206890304455
1853-01-01,0.188943299233133,0.188943299233133,0.188943299233133,0.188943299233133,0.0980736222376918,0.0980736222376918,0.0980736222376918,0.0980736222376918,0.0980736222376918,0.0980736222376918,0.0980736222376918
1854-01-01,0.1919909968329477,0.1919909968329477,0.1919909968329477,0.1919909968329477,0.0846478790372828,0.0846478790372828,0.0846478790372828,0.0846478790372828,0.0846478790372828,0.0846478790372828,0.0846478790372828
1855-01-01,0.1950303464888315,0.1950303464888315,0.1950303464888315,0.1950303464888315,0.0821452103716783,0.0821452103716783,0.0821452103716783,0.0821452103716783,0.0821452103716783,0.0821452103716783,0.0821452103716783
1856-01-01,0.1771719607314903,0.1771719607314903,0.1771719607314903,0.1771719607314903,0.0915775009480312,0.0915775009480312,0.0915775009480312,0.0915775009480312,0.0915775009480312,0.0915775009480312,0.0915775009480312
1857-01-01,0.0649470971133456,0.0649470971133456,0.0649470971133456,0.0649470971133456,0.091449487729179,0.091449487729179,0.091449487729179,0.091449487729179,0.091449487729179,0.091449487729179,0.091449487729179
1858-01-01,0.0178410587583632,0.0178410587583632,0.0178410587583632,0.0178410587583632,0.086569732240956,0.086569732240956,0.086569732240956,0.086569732240956,0.086569732240956,0.086569732240956,0.086569732240956
